,hippieName,entry,geneID
11182,RT26_HUMAN,Q9BYN8,64949;
11183,ATG4A_HUMAN,Q8WYN0,115201;
11184,K1C18_HUMAN,P05783,3875;
11185,ZN362_HUMAN,Q5T0B9,149076;
11186,MTA2_HUMAN,O94776,9219;
11187,MYBPH_HUMAN,Q13203,4608;
11188,TNFL9_HUMAN,P41273,8744;
11189,GPC5_HUMAN,P78333,2262;
11190,CTR3_HUMAN,Q8WY07,84889;
11191,PACN1_HUMAN,Q9BY11,29993;
11192,ITM2A_HUMAN,O43736,9452;
11193,MTER3_HUMAN,Q49AM1,80298;
11194,LAP4A_HUMAN,Q15012,9741;
11195,CN37_HUMAN,P09543,1267;
11196,GRP4_HUMAN,Q8TDF6,115727;
11197,FHL5_HUMAN,Q5TD97,9457;
11198,NEC1_HUMAN,P29120,5122;
11199,LYNX1_HUMAN,P0DP58,111188157;66004;
11200,CPNS2_HUMAN,Q96L46,84290;
11201,CC025_HUMAN,Q6NXP0,90288;
11202,ATP4B_HUMAN,P51164,496;
11203,KRA94_HUMAN,Q9BYQ2,85280;
11204,TNF13_HUMAN,O75888,8741;
11205,RTP4_HUMAN,Q96DX8,64108;
11206,PA2GA_HUMAN,P14555,5320;
11207,PFD4_HUMAN,Q9NQP4,5203;
11208,L12R1_HUMAN,Q969J3,118426;
11209,ETV5_HUMAN,P41161,2119;
11210,TM139_HUMAN,Q8IV31,135932;
11211,S10A4_HUMAN,P26447,6275;
11212,TF65_HUMAN,Q04206,5970;
11213,NLRX1_HUMAN,Q86UT6,79671;
11214,MYH15_HUMAN,Q9Y2K3,22989;
11215,NXN_HUMAN,Q6DKJ4,64359;
11216,NADE_HUMAN,Q6IA69,55191;
11217,KCND3_HUMAN,Q9UK17,3752;
11218,CDN2B_HUMAN,P42772,1030;
11219,GIPR_HUMAN,P48546,2696;
11220,K1644_HUMAN,Q3SXP7,85352;
11221,MYH2_HUMAN,Q9UKX2,4620;
11222,TECT1_HUMAN,Q2MV58,79600;
11223,KCTD7_HUMAN,Q96MP8,154881;
11224,MOCS3_HUMAN,O95396,27304;
11225,T2R31_HUMAN,P59538,259290;
11226,PGM5_HUMAN,Q15124,5239;
11227,UBQL2_HUMAN,Q9UHD9,29978;
11228,FLIP1_HUMAN,Q7Z7B0,27145;
11229,CL072_HUMAN,Q8IXQ9,254013;
11230,CX7A2_HUMAN,P14406,1347;
11231,E2AK4_HUMAN,Q9P2K8,440275;
11232,RABX5_HUMAN,Q9UJ41,27342;
11233,3BP5_HUMAN,O60239,9467;
11234,PIT1_HUMAN,P28069,5449;
11235,PRP4B_HUMAN,Q13523,8899;
11236,NIPA4_HUMAN,Q0D2K0,348938;
11237,NDUA2_HUMAN,O43678,4695;
11238,P52K_HUMAN,O43422,5612;
11239,FRAS1_HUMAN,Q86XX4,80144;
11240,FKBP7_HUMAN,Q9Y680,51661;
11241,FCERB_HUMAN,Q01362,2206;
11242,SCNND_HUMAN,P51172,6339;
11243,CHD8_HUMAN,Q9HCK8,57680;
11244,TM6S1_HUMAN,Q9BZW5,53346;
11245,CCD47_HUMAN,Q96A33,57003;
11246,RPC4_HUMAN,P05423,661;
11247,KRI1_HUMAN,Q8N9T8,65095;
11248,MCEM1_HUMAN,Q8IX19,199675;
11249,F193A_HUMAN,P78312,8603;
11250,NTCP_HUMAN,Q14973,6554;
11251,SMC2_HUMAN,O95347,10592;
11252,GPR85_HUMAN,P60893,54329;
11253,SAP_HUMAN,P07602,5660;
11254,GAS2_HUMAN,O43903,2620;
11255,UBP11_HUMAN,P51784,8237;
11256,S19A2_HUMAN,O60779,10560;
11257,RFNG_HUMAN,Q9Y644,5986;
11258,DCNL4_HUMAN,Q92564,23142;
11259,TGM3L_HUMAN,O95932,343641;
11260,BAKOR_HUMAN,Q6ZNE5,22863;
11261,PGRC2_HUMAN,O15173,10424;
11262,SSR1_HUMAN,P30872,6751;
11263,B3GA2_HUMAN,Q9NPZ5,135152;
11264,CR063_HUMAN,Q68DL7,644041;
11265,DREB_HUMAN,Q16643,1627;
11266,PSB3_HUMAN,P49720,5691;
11267,ZN430_HUMAN,Q9H8G1,80264;
11268,PARP2_HUMAN,Q9UGN5,10038;
11269,TT39C_HUMAN,Q8N584,125488;
11270,C27C1_HUMAN,Q4G0S4,339761;
11271,RHG05_HUMAN,Q13017,394;
11272,BMP10_HUMAN,O95393,27302;
11273,ALG14_HUMAN,Q96F25,199857;
11274,CC28A_HUMAN,Q8IWP9,25901;
11275,F165B_HUMAN,P58511,102723553;54065;
11276,SPEM1_HUMAN,Q8N4L4,374768;
11277,COQ7_HUMAN,Q99807,10229;
11278,SDCG8_HUMAN,Q86SQ7,10806;
11279,PERQ1_HUMAN,O75420,
11280,CD5R2_HUMAN,Q13319,8941;
11281,MED30_HUMAN,Q96HR3,90390;
11282,SSX1_HUMAN,Q16384,6756;
11283,OR2W1_HUMAN,Q9Y3N9,26692;
11284,PDCD1_HUMAN,Q15116,5133;
11285,CDK4_HUMAN,P11802,1019;
11286,RFX3_HUMAN,P48380,5991;
11287,TRI55_HUMAN,Q9BYV6,84675;
11288,TM190_HUMAN,Q8WZ59,147744;
11289,NR5A2_HUMAN,O00482,2494;
11290,HYES_HUMAN,P34913,2053;
11291,SNX24_HUMAN,Q9Y343,28966;
11292,CXXC4_HUMAN,Q9H2H0,
11293,CAD20_HUMAN,Q9HBT6,28316;
11294,S26A2_HUMAN,P50443,1836;
11295,RGS12_HUMAN,O14924,6002;
11296,MLX_HUMAN,Q9UH92,6945;
11297,EDN3_HUMAN,P14138,1908;
11298,BUB1_HUMAN,O43683,699;
11299,CRIP2_HUMAN,P52943,1397;
11300,TIAR_HUMAN,Q01085,7073;
11301,SMAD4_HUMAN,Q13485,4089;
11302,SHC1_HUMAN,P29353,6464;
11303,IRX4_HUMAN,P78413,50805;
11304,TNF10_HUMAN,P50591,8743;
11305,K0146_HUMAN,Q14159,23514;
11306,THAP3_HUMAN,Q8WTV1,90326;
11307,AKNA_HUMAN,Q7Z591,80709;
11308,TARSH_HUMAN,Q7Z7G0,25890;
11309,ZFY_HUMAN,P08048,7544;
11310,PIGY_HUMAN,Q3MUY2,84992;
11311,COQ3_HUMAN,Q9NZJ6,51805;
11312,RT11_HUMAN,P82912,64963;
11313,VPP3_HUMAN,Q13488,10312;
11314,MTCH2_HUMAN,Q9Y6C9,23788;
11315,FHR5_HUMAN,Q9BXR6,81494;
11316,ITPR3_HUMAN,Q14573,3710;
11317,DRB4_HUMAN,P13762,3126;
11318,HECAM_HUMAN,Q14CZ8,220296;
11319,COG6_HUMAN,Q9Y2V7,57511;
11320,C2D1B_HUMAN,Q5T0F9,200014;
11321,TRAF7_HUMAN,Q6Q0C0,84231;
11322,PNML1_HUMAN,Q86V59,55228;
11323,TM9S2_HUMAN,Q99805,9375;
11324,WNK1_HUMAN,Q9H4A3,65125;
11325,CS054_HUMAN,Q5BKX5,284325;
11326,KLC2_HUMAN,Q9H0B6,64837;
11327,LAP2B_HUMAN,P42167,7112;
11328,ACSM1_HUMAN,Q08AH1,116285;
11329,UTRO_HUMAN,P46939,7402;
11330,LEG8_HUMAN,O00214,3964;
11331,F174A_HUMAN,Q8TBP5,345757;
11332,EMC2_HUMAN,Q15006,9694;
11333,HPRT_HUMAN,P00492,3251;
11334,CIB2_HUMAN,O75838,10518;
11335,VP37A_HUMAN,Q8NEZ2,137492;
11336,T23O_HUMAN,P48775,6999;
11337,PCKGM_HUMAN,Q16822,5106;
11338,IL17_HUMAN,Q16552,3605;
11339,NFIL3_HUMAN,Q16649,4783;
11340,ODAM_HUMAN,A1E959,54959;
11341,EMC10_HUMAN,Q5UCC4,284361;
11342,RBM27_HUMAN,Q9P2N5,54439;
11343,AXA2L_HUMAN,A6NMY6,
11344,C1GLT_HUMAN,Q9NS00,56913;
11345,TRI74_HUMAN,Q86UV6,378108;
11346,NARF_HUMAN,Q9UHQ1,26502;
11347,ZN669_HUMAN,Q96BR6,79862;
11348,NDST4_HUMAN,Q9H3R1,64579;
11349,IRS4_HUMAN,O14654,8471;
11350,ZN551_HUMAN,Q7Z340,90233;
11351,ZDH13_HUMAN,Q8IUH4,54503;
11352,ASPD_HUMAN,A6ND91,554235;
11353,SE1L2_HUMAN,Q5TEA6,80343;
11354,CI078_HUMAN,Q9NZ63,51759;
11355,OLIG1_HUMAN,Q8TAK6,116448;
11356,DNHD1_HUMAN,Q96M86,144132;
11357,PEBP4_HUMAN,Q96S96,157310;
11358,EPHB4_HUMAN,P54760,2050;
11359,FABP6_HUMAN,P51161,2172;
11360,IF2M_HUMAN,P46199,4528;
11361,MYO5A_HUMAN,Q9Y4I1,4644;
11362,CATG_HUMAN,P08311,1511;
11363,UN45B_HUMAN,Q8IWX7,146862;
11364,IGSF8_HUMAN,Q969P0,93185;
11365,RPAP1_HUMAN,Q9BWH6,26015;
11366,CQ067_HUMAN,Q0P5P2,339210;
11367,NEBL_HUMAN,O76041,10529;
11368,RED_HUMAN,Q13123,3550;
11369,LIX1_HUMAN,Q8N485,167410;
11370,POTEE_HUMAN,Q6S8J3,445582;
11371,PSG2_HUMAN,P11465,5670;
11372,R7BP_HUMAN,Q6MZT1,401190;
11373,MLRA_HUMAN,Q01449,58498;
11374,GG6L9_HUMAN,A6NEM1,440295;
11375,TNR5_HUMAN,P25942,958;
11376,SRPK3_HUMAN,Q9UPE1,26576;
11377,CO8A2_HUMAN,P25067,1296;
11378,PAR12_HUMAN,Q9H0J9,64761;
11379,PANK2_HUMAN,Q9BZ23,80025;
11380,PPC1A_HUMAN,Q5VZY2,196051;
11381,AN13C_HUMAN,Q8N6S4,81573;
11382,TRIA1_HUMAN,O43715,51499;
11383,ZN536_HUMAN,O15090,9745;
11384,FZD4_HUMAN,Q9ULV1,8322;
11385,RHG25_HUMAN,P42331,9938;
11386,B3GN3_HUMAN,Q9Y2A9,10331;
11387,SSPO_HUMAN,A2VEC9,
11388,ACHA9_HUMAN,Q9UGM1,55584;
11389,ZN169_HUMAN,Q14929,169841;
11390,KLH17_HUMAN,Q6TDP4,339451;
11391,PP16B_HUMAN,Q96T49,26051;
11392,GALNS_HUMAN,P34059,2588;
11393,MS4A7_HUMAN,Q9GZW8,58475;
11394,DNJC2_HUMAN,Q99543,27000;
11395,F136A_HUMAN,Q96C01,84908;
11396,GCP3_HUMAN,Q96CW5,10426;
11397,ENOX2_HUMAN,Q16206,10495;
11398,P5CS_HUMAN,P54886,5832;
11399,LRRF2_HUMAN,Q9Y608,9209;
11400,FANCF_HUMAN,Q9NPI8,2188;
11401,DEN4C_HUMAN,Q5VZ89,55667;
11402,XRCC5_HUMAN,P13010,7520;
11403,PARG_HUMAN,Q86W56,670;8505;
11404,NGLY1_HUMAN,Q96IV0,55768;
11405,NTF2_HUMAN,P61970,10204;
11406,3BP5L_HUMAN,Q7L8J4,80851;
11407,SEMG2_HUMAN,Q02383,6407;
11408,AAKG1_HUMAN,P54619,5571;
11409,FBX43_HUMAN,Q4G163,286151;
11410,ARL14_HUMAN,Q8N4G2,80117;
11411,GRM5_HUMAN,P41594,2915;
11412,THY1_HUMAN,P04216,7070;
11413,FAM5B_HUMAN,Q9C0B6,57795;
11414,PP1A_HUMAN,P62136,5499;
11415,BAIP2_HUMAN,Q9UQB8,10458;
11416,IMPA2_HUMAN,O14732,3613;
11417,NUBP1_HUMAN,P53384,4682;
11418,ZN592_HUMAN,Q92610,9640;
11419,CDAC1_HUMAN,Q9BWV3,81602;
11420,HIF3A_HUMAN,Q9Y2N7,64344;
11421,L2GL2_HUMAN,Q6P1M3,3993;
11422,S10AA_HUMAN,P60903,6281;
11423,ID4_HUMAN,P47928,3400;
11424,TRM5_HUMAN,Q32P41,57570;
11425,NOD1_HUMAN,Q9Y239,10392;
11426,CA228_HUMAN,Q6PIY5,339541;
11427,ADH6_HUMAN,P28332,130;
11428,F198A_HUMAN,Q9UFP1,729085;
11429,TFE3_HUMAN,P19532,7030;
11430,NAA40_HUMAN,Q86UY6,79829;
11431,TM104_HUMAN,Q8NE00,54868;
11432,GATA1_HUMAN,P15976,2623;
11433,APJ_HUMAN,P35414,187;
11434,RL40_HUMAN,P62987,7311;
11435,SMD1_HUMAN,P62314,6632;
11436,CT203_HUMAN,Q8NBC4,284805;
11437,GPR35_HUMAN,Q9HC97,2859;
11438,CILP1_HUMAN,O75339,8483;
11439,DRD2_HUMAN,P14416,1813;
11440,HIRP3_HUMAN,Q9BW71,8479;
11441,PSF1_HUMAN,Q14691,9837;
11442,BGAL_HUMAN,P16278,2720;
11443,HMGN5_HUMAN,P82970,79366;
11444,SPAT5_HUMAN,Q8NB90,166378;
11445,KS6A2_HUMAN,Q15349,6196;
11446,PMEPA_HUMAN,Q969W9,56937;
11447,ESCO1_HUMAN,Q5FWF5,114799;
11448,CHIT1_HUMAN,Q13231,1118;
11449,CHSTF_HUMAN,Q7LFX5,51363;
11450,ROMO1_HUMAN,P60602,140823;
11451,HGD_HUMAN,Q93099,3081;
11452,CA050_HUMAN,Q9BV19,79078;
11453,LRP1_HUMAN,Q07954,4035;
11454,FOXE1_HUMAN,O00358,2304;
11455,EREG_HUMAN,O14944,2069;
11456,ARL4D_HUMAN,P49703,379;
11457,STAR3_HUMAN,Q14849,10948;
11458,SPA5L_HUMAN,Q9BVQ7,79029;
11459,HSP7E_HUMAN,Q0VDF9,51182;
11460,CYTT_HUMAN,P09228,1470;
11461,MYBA_HUMAN,P10243,4603;
11462,K1H2_HUMAN,Q14532,3882;
11463,IL1AP_HUMAN,Q9NPH3,3556;
11464,AGFG2_HUMAN,O95081,3268;
11465,CPT2_HUMAN,P23786,1376;
11466,ZW10_HUMAN,O43264,9183;
11467,PLGF_HUMAN,P49763,5228;
11468,ANR52_HUMAN,Q8NB46,283373;
11469,PCDB5_HUMAN,Q9Y5E4,26167;
11470,ACM4_HUMAN,P08173,1132;
11471,MBNL2_HUMAN,Q5VZF2,10150;
11472,S15A3_HUMAN,Q8IY34,51296;
11473,CUL4A_HUMAN,Q13619,8451;
11474,NT5D1_HUMAN,Q5TFE4,221294;
11475,PPAC2_HUMAN,Q8IY26,403313;
11476,SYYC_HUMAN,P54577,8565;
11477,TSSP5_HUMAN,Q7RTY3,
11478,TBB4B_HUMAN,P68371,10383;
11479,ABCAA_HUMAN,Q8WWZ4,10349;
11480,ZBT16_HUMAN,Q05516,7704;
11481,FITM2_HUMAN,Q8N6M3,128486;
11482,LEF1_HUMAN,Q9UJU2,51176;
11483,OC90_HUMAN,Q02509,729330;
11484,TCAL6_HUMAN,Q6IPX3,
11485,NPDC1_HUMAN,Q9NQX5,56654;
11486,MLH3_HUMAN,Q9UHC1,27030;
11487,ELMD3_HUMAN,Q96FG2,84173;
11488,GBP6_HUMAN,Q6ZN66,163351;
11489,ICAM5_HUMAN,Q9UMF0,7087;
11490,CUL7_HUMAN,Q14999,9820;
11491,GALK2_HUMAN,Q01415,2585;
11492,TM181_HUMAN,Q9P2C4,57583;
11493,PACA_HUMAN,P18509,116;
11494,NAA30_HUMAN,Q147X3,122830;
11495,GSH1_HUMAN,P48506,2729;
11496,ARRD1_HUMAN,Q8N5I2,92714;
11497,TM14C_HUMAN,Q9P0S9,51522;
11498,PKHG1_HUMAN,Q9ULL1,57480;
11499,BMAL2_HUMAN,Q8WYA1,56938;
11500,CDN1A_HUMAN,P38936,1026;
11501,SPIT2_HUMAN,O43291,10653;
11502,PIGW_HUMAN,Q7Z7B1,284098;
11503,ZN131_HUMAN,P52739,7690;
11504,ALAT2_HUMAN,Q8TD30,84706;
11505,RAD50_HUMAN,Q92878,10111;
11506,ZN774_HUMAN,Q6NX45,342132;
11507,CSKI1_HUMAN,Q8WXD9,57524;
11508,ATF4_HUMAN,P18848,468;
11509,AFF4_HUMAN,Q9UHB7,27125;
11510,CIB1_HUMAN,Q99828,10519;
11511,KBTB6_HUMAN,Q86V97,89890;
11512,NPTX2_HUMAN,P47972,4885;
11513,NDUS1_HUMAN,P28331,4719;
11514,AIM1_HUMAN,Q9Y4K1,202;
11515,I27RA_HUMAN,Q6UWB1,9466;
11516,UBP4_HUMAN,Q13107,7375;
11517,HERC5_HUMAN,Q9UII4,51191;
11518,MYBPP_HUMAN,Q8TBZ2,84073;
11519,CCNI_HUMAN,Q14094,10983;
11520,ARF6_HUMAN,P62330,382;
11521,PTHB1_HUMAN,Q3SYG4,27241;
11522,SPEB_HUMAN,Q9BSE5,79814;
11523,FBX3_HUMAN,Q9UK99,26273;
11524,ELMO3_HUMAN,Q96BJ8,79767;
11525,S27A3_HUMAN,Q5K4L6,11000;
11526,KDIS_HUMAN,Q9ULH0,57498;
11527,MT2_HUMAN,P02795,4502;
11528,PLS2_HUMAN,Q9NRY7,57047;
11529,MPZL2_HUMAN,O60487,10205;
11530,TLE3_HUMAN,Q04726,7090;
11531,CENPT_HUMAN,Q96BT3,80152;
11532,RGS14_HUMAN,O43566,10636;
11533,PRDM6_HUMAN,Q9NQX0,93166;
11534,HORM1_HUMAN,Q86X24,84072;
11535,COL10_HUMAN,Q9Y6Z7,10584;
11536,SNAB_HUMAN,Q9H115,63908;
11537,IF4E3_HUMAN,Q8N5X7,317649;
11538,KI21A_HUMAN,Q7Z4S6,55605;
11539,LEP_HUMAN,P41159,3952;
11540,NRTN_HUMAN,Q99748,4902;
11541,NR4A3_HUMAN,Q92570,8013;
11542,DB121_HUMAN,Q5J5C9,245934;
11543,FGFR3_HUMAN,P22607,2261;
11544,SMOC2_HUMAN,Q9H3U7,64094;
11545,CCD54_HUMAN,Q8NEL0,84692;
11546,STAP1_HUMAN,Q9ULZ2,26228;
11547,KIF27_HUMAN,Q86VH2,55582;
11548,CDKN3_HUMAN,Q16667,1033;
11549,CB089_HUMAN,Q86V40,129293;
11550,NF2IP_HUMAN,Q8NCF5,84901;
11551,MPRI_HUMAN,P11717,3482;
11552,THSD4_HUMAN,Q6ZMP0,79875;
11553,FA69B_HUMAN,Q5VUD6,138311;
11554,ZSC20_HUMAN,P17040,7579;
11555,GDIA_HUMAN,P31150,2664;
11556,ANKS6_HUMAN,Q68DC2,203286;
11557,RRBP1_HUMAN,Q9P2E9,6238;
11558,ABCG4_HUMAN,Q9H172,64137;
11559,HYEP_HUMAN,P07099,2052;
11560,UIF_HUMAN,Q96QD9,84248;
11561,CRY2_HUMAN,Q49AN0,1408;
11562,ODBB_HUMAN,P21953,594;
11563,PDE9A_HUMAN,O76083,5152;
11564,PPR3D_HUMAN,O95685,5509;
11565,ACACA_HUMAN,Q13085,31;
11566,DUS28_HUMAN,Q4G0W2,285193;
11567,TEC_HUMAN,P42680,7006;
11568,K2C75_HUMAN,O95678,9119;
11569,ZNT7_HUMAN,Q8NEW0,148867;
11570,EFHB_HUMAN,Q8N7U6,151651;
11571,WDR5_HUMAN,P61964,11091;
11572,TRI41_HUMAN,Q8WV44,90933;
11573,FXL12_HUMAN,Q9NXK8,54850;
11574,MANBA_HUMAN,O00462,4126;
11575,PLPP_HUMAN,Q96GD0,57026;
11576,TALDO_HUMAN,P37837,6888;
11577,GP143_HUMAN,P51810,4935;
11578,AMRP_HUMAN,P30533,4043;
11579,TAF7L_HUMAN,Q5H9L4,54457;
11580,FXYD7_HUMAN,P58549,53822;
11581,JADE1_HUMAN,Q6IE81,79960;
11582,UBP21_HUMAN,Q9UK80,27005;
11583,NQO2_HUMAN,P16083,4835;
11584,UBL7_HUMAN,Q96S82,84993;
11585,TWF1_HUMAN,Q12792,5756;
11586,TTLL6_HUMAN,Q8N841,284076;
11587,HPGDS_HUMAN,O60760,27306;
11588,CC71L_HUMAN,Q8N9Z2,168455;
11589,CR1_HUMAN,P17927,1378;
11590,HEPS_HUMAN,P05981,3249;
11591,EID2_HUMAN,Q8N6I1,163126;
11592,UBP53_HUMAN,Q70EK8,54532;
11593,FKB11_HUMAN,Q9NYL4,51303;
11594,NEK10_HUMAN,Q6ZWH5,152110;
11595,IGS21_HUMAN,Q96ID5,84966;
11596,SUV3_HUMAN,Q8IYB8,6832;
11597,SEM4A_HUMAN,Q9H3S1,64218;
11598,MYL4_HUMAN,P12829,4635;
11599,GLRX3_HUMAN,O76003,10539;
11600,ADCY9_HUMAN,O60503,115;
11601,FMT_HUMAN,Q96DP5,123263;
11602,LRP10_HUMAN,Q7Z4F1,26020;
11603,CC146_HUMAN,Q8IYE0,57639;
11604,XK_HUMAN,P51811,7504;
11605,TF3A_HUMAN,Q92664,2971;
11606,PRP19_HUMAN,Q9UMS4,27339;
11607,NAC1_HUMAN,P32418,6546;
11608,KLK11_HUMAN,Q9UBX7,11012;
11609,C1R_HUMAN,P00736,715;
11610,KIRR2_HUMAN,Q6UWL6,84063;
11611,BBS1_HUMAN,Q8NFJ9,582;
11612,PSA4_HUMAN,P25789,5685;
11613,NPAS1_HUMAN,Q99742,4861;
11614,SMC4_HUMAN,Q9NTJ3,10051;
11615,OPRX_HUMAN,P41146,4987;
11616,H2A1_HUMAN,P0C0S8,8329;8330;8332;8336;8969;
11617,IMA7_HUMAN,O60684,23633;
11618,IFFO1_HUMAN,Q0D2I5,25900;
11619,EAA1_HUMAN,P43003,6507;
11620,CDX4_HUMAN,O14627,1046;
11621,DC2L1_HUMAN,Q8TCX1,51626;
11622,INT12_HUMAN,Q96CB8,57117;
11623,POGZ_HUMAN,Q7Z3K3,23126;
11624,GLPC_HUMAN,P04921,2995;
11625,COCH_HUMAN,O43405,1690;
11626,BOP1_HUMAN,Q14137,23246;
11627,LC7L3_HUMAN,O95232,51747;
11628,IRS1_HUMAN,P35568,3667;
11629,DAPK1_HUMAN,P53355,1612;
11630,TBK1_HUMAN,Q9UHD2,29110;
11631,SEGN_HUMAN,O76038,10590;
11632,GOG8A_HUMAN,A7E2F4,23015;
11633,ROA1_HUMAN,P09651,3178;
11634,RL12_HUMAN,P30050,6136;
11635,F19A2_HUMAN,Q8N3H0,338811;
11636,GATA6_HUMAN,Q92908,2627;
11637,CXB4_HUMAN,Q9NTQ9,127534;
11638,ML12B_HUMAN,O14950,103910;10627;
11639,ARM10_HUMAN,Q8N2F6,83787;
11640,ST17B_HUMAN,O94768,9262;
11641,ERI1_HUMAN,Q8IV48,90459;
11642,CD109_HUMAN,Q6YHK3,135228;
11643,MPCP_HUMAN,Q00325,5250;
11644,FAN_HUMAN,Q92636,8439;
11645,RL26_HUMAN,P61254,6154;
11646,APEX2_HUMAN,Q9UBZ4,27301;
11647,CD11A_HUMAN,Q9UQ88,728642;
11648,NOGG_HUMAN,Q13253,9241;
11649,DC1L1_HUMAN,Q9Y6G9,51143;
11650,GHR_HUMAN,P10912,2690;
11651,ETS2_HUMAN,P15036,2114;
11652,ZSC18_HUMAN,Q8TBC5,65982;
11653,CD15L_HUMAN,A8MXV6,256223;
11654,AR6P6_HUMAN,Q8N6S5,151188;
11655,PTTG1_HUMAN,O95997,9232;
11656,MKL2_HUMAN,Q9ULH7,57496;
11657,IFI6_HUMAN,P09912,2537;
11658,PPIL1_HUMAN,Q9Y3C6,51645;
11659,KSR1_HUMAN,Q8IVT5,8844;
11660,SPEF2_HUMAN,Q9C093,79925;
11661,CHFR_HUMAN,Q96EP1,55743;
11662,TFAP4_HUMAN,Q01664,7023;
11663,DJB11_HUMAN,Q9UBS4,51726;
11664,CREB5_HUMAN,Q02930,9586;
11665,AP5B1_HUMAN,Q2VPB7,91056;
11666,GPC3_HUMAN,P51654,2719;
11667,TM214_HUMAN,Q6NUQ4,54867;
11668,PSG4_HUMAN,Q00888,5672;
11669,CR021_HUMAN,Q32NC0,83608;
11670,CSR2B_HUMAN,Q9H8E8,57325;
11671,MPP5_HUMAN,Q8N3R9,64398;
11672,HXC10_HUMAN,Q9NYD6,3226;
11673,HIS1_HUMAN,P15515,3346;
11674,ADK_HUMAN,P55263,132;
11675,DEFI8_HUMAN,Q6ZN54,54849;
11676,SO1C1_HUMAN,Q9NYB5,53919;
11677,SIT1_HUMAN,Q9Y3P8,27240;
11678,RAF1_HUMAN,P04049,5894;
11679,REPI1_HUMAN,Q9BWE0,29803;
11680,NECP1_HUMAN,Q8NC96,25977;
11681,SURF1_HUMAN,Q15526,6834;
11682,CCRL2_HUMAN,O00421,9034;
11683,F173B_HUMAN,Q6P4H8,134145;
11684,FBX10_HUMAN,Q9UK96,26267;
11685,TPX2_HUMAN,Q9ULW0,22974;
11686,ABHEA_HUMAN,Q9BUJ0,25864;
11687,HCDH_HUMAN,Q16836,3033;
11688,NAC2_HUMAN,Q9UPR5,6543;
11689,AT1B3_HUMAN,P54709,483;
11690,ZN317_HUMAN,Q96PQ6,57693;
11691,AZI1_HUMAN,Q9UPN4,22994;
11692,T11L2_HUMAN,Q8N4U5,255394;
11693,ATG2B_HUMAN,Q96BY7,55102;
11694,PAWR_HUMAN,Q96IZ0,5074;
11695,S61A1_HUMAN,P61619,29927;
11696,THB_HUMAN,P10828,7068;
11697,RPGP1_HUMAN,P47736,5909;
11698,NEUR4_HUMAN,Q8WWR8,129807;
11699,PRA17_HUMAN,Q5VTA0,391004;
11700,RHG35_HUMAN,Q9NRY4,2909;
11701,TAOK1_HUMAN,Q7L7X3,57551;
11702,KIF4A_HUMAN,O95239,24137;
11703,CA063_HUMAN,Q9BUV0,57035;
11704,IL31R_HUMAN,Q8NI17,133396;
11705,EPIPL_HUMAN,P58107,83481;
11706,PNMA1_HUMAN,Q8ND90,9240;
11707,RM48_HUMAN,Q96GC5,51642;
11708,RPESP_HUMAN,Q8IVN8,157869;
11709,ABC3A_HUMAN,P31941,100913187;200315;
11710,FKB14_HUMAN,Q9NWM8,55033;
11711,CB074_HUMAN,A8MZ97,339804;
11712,BBS4_HUMAN,Q96RK4,585;
11713,MTMRB_HUMAN,A4FU01,10903;
11714,SIRPD_HUMAN,Q9H106,128646;
11715,NEIL2_HUMAN,Q969S2,252969;
11716,CPLX2_HUMAN,Q6PUV4,10814;
11717,S39A4_HUMAN,Q6P5W5,55630;
11718,MCM10_HUMAN,Q7L590,55388;
11719,SHRPN_HUMAN,Q9H0F6,81858;
11720,DNLI3_HUMAN,P49916,3980;
11721,PILRA_HUMAN,Q9UKJ1,29992;
11722,NCPR_HUMAN,P16435,5447;
11723,ZSWM6_HUMAN,Q9HCJ5,57688;
11724,ATS19_HUMAN,Q8TE59,171019;
11725,MMP27_HUMAN,Q9H306,64066;
11726,AP1AR_HUMAN,Q63HQ0,55435;
11727,PIP_HUMAN,P12273,5304;
11728,OSGEP_HUMAN,Q9NPF4,55644;
11729,FLOT2_HUMAN,Q14254,2319;
11730,PPE2_HUMAN,O14830,5470;
11731,CREST_HUMAN,O75177,26039;
11732,ZWILC_HUMAN,Q9H900,55055;
11733,LR37B_HUMAN,Q96QE4,114659;
11734,BECN1_HUMAN,Q14457,8678;
11735,RNF25_HUMAN,Q96BH1,64320;
11736,CA094_HUMAN,Q6P1W5,84970;
11737,ATP8_HUMAN,P03928,4509;
11738,HORN_HUMAN,Q86YZ3,388697;
11739,BRCA2_HUMAN,P51587,675;
11740,IQCC_HUMAN,Q4KMZ1,55721;
11741,ZCPW1_HUMAN,Q9H0M4,55063;
11742,IFM3_HUMAN,Q01628,10410;
11743,PVR_HUMAN,P15151,5817;
11744,MZT1_HUMAN,Q08AG7,440145;
11745,GCFC1_HUMAN,Q9Y5B6,94104;
11746,ADCK5_HUMAN,Q3MIX3,203054;
11747,CD11B_HUMAN,P21127,984;
11748,PEBP1_HUMAN,P30086,5037;
11749,PTK6_HUMAN,Q13882,5753;
11750,PPIL2_HUMAN,Q13356,23759;
11751,LRC8E_HUMAN,Q6NSJ5,80131;
11752,RP25L_HUMAN,Q8N5L8,138716;
11753,KR104_HUMAN,P60372,
11754,IR3IP_HUMAN,Q9Y5U9,51124;
11755,TM9S1_HUMAN,O15321,10548;
